"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.Q1","Answer.Q10","Answer.Q11","Answer.Q12","Answer.Q13","Answer.Q14","Answer.Q15","Answer.Q16","Answer.Q17","Answer.Q18","Answer.Q19","Answer.Q2","Answer.Q3","Answer.Q4","Answer.Q5","Answer.Q6","Answer.Q7","Answer.Q8","Answer.Q9","Approve","Reject"
"31HLTCK4BLFG6Q62X62MN198ZAEVGM","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:02 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:02 PDT 2016","","","3NC5L260MP6IPQZ4BCFSY8A8CEVOF1","ARMFGI3LBQ0KT","Approved","Sat Apr 02 18:30:01 PDT 2016","Sat Apr 02 18:31:49 PDT 2016","Mon Apr 04 18:31:49 PDT 2016","Mon Apr 04 12:03:57 PDT 2016","","","108","100% (22/22)","100% (22/22)","100% (22/22)","https://people.cs.pitt.edu/~debashis/MLProjectImages/NickJonas_07.jpg","-1","0","0","0","0","2","1","0","1","1","0","1|2|3","1","4","1","1","1","1","0"
"31J7RYECZLAG66451JFDT5706NTL1T","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:01 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:01 PDT 2016","","","36DSNE9QZ6IYUSL0U26DD6205KDOJ3","A1ESVSKD8JEK1K","Approved","Sat Apr 02 05:37:02 PDT 2016","Sat Apr 02 05:40:58 PDT 2016","Mon Apr 04 05:40:58 PDT 2016","2016-04-04 12:42:39 UTC","","","236","80% (16/20)","80% (16/20)","80% (16/20)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KellyRipa_02.jpg","-1","0","2","0","0","2","1","1","1","1","0","4","1","3","1","1","1","1","0"
"31J7RYECZLAG66451JFDT5706NTL1T","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:01 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:01 PDT 2016","","","3180JW2OT5WCMIFIPNAE4029OQS5J1","A22OWJIU7Z6A83","Approved","Sat Apr 02 11:43:00 PDT 2016","Sat Apr 02 11:43:59 PDT 2016","Mon Apr 04 11:43:59 PDT 2016","2016-04-04 18:47:39 UTC","","","59","100% (14/14)","100% (14/14)","100% (14/14)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KellyRipa_02.jpg","-1","0","0","0","1","2","1","1","1","1","0","1|4","1","3","1","1","1","1","0"
"31J7RYECZLAG66451JFDT5706NTL1T","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:01 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:01 PDT 2016","","","3Z7EFSHGNAYYGNTML1CN9FGYR40CX9","ANNKCZ9LYTI31","Approved","Sat Apr 02 01:20:04 PDT 2016","Sat Apr 02 01:21:48 PDT 2016","Mon Apr 04 01:21:48 PDT 2016","2016-04-04 08:22:37 UTC","","","104","100% (4/4)","100% (4/4)","100% (4/4)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KellyRipa_02.jpg","-1","0","0","1","1","2","1","1","1","1","0","1|4","1","3","1","1","1","1","0"
"31J7RYECZLAG66451JFDT5706NU1LA","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:18 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:18 PDT 2016","","","3F0BG9B9MQ7H4BO0ZGQEC7VTSZ2Y77","A12LO26BRRZ2LJ","Approved","Sat Apr 02 00:35:41 PDT 2016","Sat Apr 02 00:36:53 PDT 2016","Mon Apr 04 00:36:53 PDT 2016","2016-04-04 07:37:36 UTC","","","72","100% (43/43)","100% (43/43)","100% (43/43)","https://people.cs.pitt.edu/~debashis/MLProjectImages/EvangelineLilly_05.jpg","0","0","0","0","0","2","1","1","1","0","0","1|3|4","1","3","1","1","1","1","2"
"31J7RYECZLAG66451JFDT5706NU1LA","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:18 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:18 PDT 2016","","","3C6FJU71TRDJ2M0WCOJPMZ9D0NZUYV","A2C2RXXEQ5DAIT","Approved","Sun Apr 03 13:08:06 PDT 2016","Sun Apr 03 13:09:03 PDT 2016","Tue Apr 05 13:09:03 PDT 2016","Mon Apr 04 12:03:57 PDT 2016","","","57","100% (160/160)","100% (160/160)","100% (160/160)","https://people.cs.pitt.edu/~debashis/MLProjectImages/EvangelineLilly_05.jpg","1","0","0","0","1","2","1","0","1","0","0","1|3|4","1","1","1","1","1","1","0"
"31J7RYECZLAG66451JFDT5706NU1LA","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:18 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:18 PDT 2016","","","3HWRJOOET6M5H4R1NICV0VZ9X23ESQ","A7M1QHLTL5ONJ","Approved","Sat Apr 02 11:33:57 PDT 2016","Sat Apr 02 11:35:40 PDT 2016","Mon Apr 04 11:35:40 PDT 2016","2016-04-04 18:37:40 UTC","","","103","100% (21/21)","100% (21/21)","100% (21/21)","https://people.cs.pitt.edu/~debashis/MLProjectImages/EvangelineLilly_05.jpg","1","0","0","1","0","2","1","0","2","0","0","1|2|3|4","1","1","1","1","1","1","1"
"31JUPBOORNOYH6OQ04OS8FU8KTZ8L0","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:35 PDT 2016","4","BatchId:2337509;","1800","172800","Sun Apr 10 16:07:50 PDT 2016","","","3EWIJTFFVPR5GV7PEGTBQPTQ2MZ0ES","A29NA4283YJ26D","Approved","Sun Apr 03 15:47:17 PDT 2016","Sun Apr 03 15:48:27 PDT 2016","Tue Apr 05 15:48:27 PDT 2016","Mon Apr 04 12:03:58 PDT 2016","","","70","100% (312/312)","100% (312/312)","100% (312/312)","https://people.cs.pitt.edu/~debashis/MLProjectImages/TomCruise_03.jpg","-1","0","0","0","0","1","1","0","2","1","0","1|4","2","2","1","4","0","0","0"
"31JUPBOORNOYH6OQ04OS8FU8KTZ8L0","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:35 PDT 2016","4","BatchId:2337509;","1800","172800","Sun Apr 10 16:07:50 PDT 2016","","","39GAF6DQWSKMPVET5PML4Y0M7971V1","A3DJGE00GUWISS","Approved","Sun Apr 03 15:34:37 PDT 2016","Sun Apr 03 15:36:09 PDT 2016","Tue Apr 05 15:36:09 PDT 2016","Mon Apr 04 12:03:58 PDT 2016","","","92","100% (116/116)","100% (116/116)","100% (116/116)","https://people.cs.pitt.edu/~debashis/MLProjectImages/TomCruise_03.jpg","-1","0","0","0","0","1","2","0","0","0","0","1","2","1","1","1","1","1","0"
"31JUPBOORNOYH6OQ04OS8FU8KTZ8L0","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:35 PDT 2016","4","BatchId:2337509;","1800","172800","Sun Apr 10 16:07:50 PDT 2016","","","3TUI152ZZC7UKNICJQSBYB1EQ6AQ1S","AIJBD7NFI0QLL","Rejected","Sun Apr 03 06:47:11 PDT 2016","Sun Apr 03 06:48:54 PDT 2016","Tue Apr 05 06:48:54 PDT 2016","","Sun Apr 03 16:07:49 PDT 2016","All questions are mandatory","103","83% (5/6)","83% (5/6)","83% (5/6)","https://people.cs.pitt.edu/~debashis/MLProjectImages/TomCruise_03.jpg","-1","0","0","0","0","1","1","2","2","1","0","","2","2","1","1","0","0","0"
"31JUPBOORNOYH6OQ04OS8FU8KTZ8L0","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:35 PDT 2016","4","BatchId:2337509;","1800","172800","Sun Apr 10 16:07:50 PDT 2016","","","34S6N1K2ZW3UX1NDTAN09CIRY1ZHLY","ARFAW0SGYEMFL","Approved","Mon Apr 04 05:29:57 PDT 2016","Mon Apr 04 05:31:37 PDT 2016","Wed Apr 06 05:31:37 PDT 2016","Mon Apr 04 12:03:58 PDT 2016","","","100","100% (98/98)","100% (98/98)","100% (98/98)","https://people.cs.pitt.edu/~debashis/MLProjectImages/TomCruise_03.jpg","-1","0","0","0","0","1","2","0","2","1","0","1|5","2","2","1","1","0","0","0"
"31JUPBOORNOYH6OQ04OS8FU8KTZL8D","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:04 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:04 PDT 2016","","","3PIWWX1FJKQKTHU3EPE85ALE6NEJJK","A1HV2L5W7ZIGHV","Approved","Fri Apr 01 22:44:36 PDT 2016","Fri Apr 01 22:45:58 PDT 2016","Sun Apr 03 22:45:58 PDT 2016","2016-04-04 05:47:38 UTC","","","82","100% (22/22)","100% (22/22)","100% (22/22)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KirstieAlley_02.jpg","0","0","0","0","1","2","1","0","0","0","1","1|3","1","2","1","1","1","1","0"
"31JUPBOORNOYH6OQ04OS8FU8KTZL8D","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:04 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:04 PDT 2016","","","32N49TQG3H2IJJRT18FEFZTPBRZAVW","A2ZA6JA2DA69UL","Approved","Sat Apr 02 11:25:23 PDT 2016","Sat Apr 02 11:26:19 PDT 2016","Mon Apr 04 11:26:19 PDT 2016","2016-04-04 18:27:40 UTC","","","56","91% (43/47)","91% (43/47)","91% (43/47)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KirstieAlley_02.jpg","-1","0","0","0","0","2","1","2","1","1","0","4","1","4","1","1","1","1","2"
"31JUPBOORNOYH6OQ04OS8FU8KTZL8D","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:04 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:04 PDT 2016","","","3H7XDTSHKDBW8Z41DICKXNN6GVJGWT","A3UQ2E9S8HIST8","Approved","Sat Apr 02 13:07:50 PDT 2016","Sat Apr 02 13:09:32 PDT 2016","Mon Apr 04 13:09:32 PDT 2016","Mon Apr 04 12:03:58 PDT 2016","","","102","100% (42/42)","100% (42/42)","100% (42/42)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KirstieAlley_02.jpg","-1","0","0","0","0","2","1","2","1","1","0","1","1","4","1","1","1","1","0"
"31KPKEKW4AX4M8XBENMJ1XSLP190BI","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:02 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:02 PDT 2016","","","3HPZF4IVNNDNGSJWQXYPSTN7T0CCYD","A2BBT5IY5K3K8U","Approved","Fri Apr 01 19:27:14 PDT 2016","Fri Apr 01 19:28:46 PDT 2016","Sun Apr 03 19:28:46 PDT 2016","2016-04-04 02:32:40 UTC","","","92","71% (10/14)","71% (10/14)","71% (10/14)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KendraWilkinson_11.jpg","1","0","0","1","0","2","1","0","2","1","0","2|3","2","1","2","3","0","1","0"
"31KPKEKW4AX4M8XBENMJ1XSLP190BI","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:02 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:02 PDT 2016","","","39LNWE0K4VGXCMLR86XM0BFPAJDUIV","A2JNCBS7IGRJJM","Approved","Fri Apr 01 20:35:29 PDT 2016","Fri Apr 01 20:38:51 PDT 2016","Sun Apr 03 20:38:51 PDT 2016","2016-04-04 03:42:39 UTC","","","202","100% (3/3)","100% (3/3)","100% (3/3)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KendraWilkinson_11.jpg","1","0","0","1","0","2","1","0","2","0","0","1|2|3|4","2","1","1","3","0","1","0"
"31KPKEKW4AX4M8XBENMJ1XSLP190BI","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:02 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:02 PDT 2016","","","3ZR9AIQJUCTNOTAWPAHYH3HZPCR042","A3GZBB41S8ZJJU","Approved","Fri Apr 01 20:22:47 PDT 2016","Fri Apr 01 20:25:33 PDT 2016","Sun Apr 03 20:25:33 PDT 2016","2016-04-04 03:27:37 UTC","","","166","100% (1/1)","100% (1/1)","100% (1/1)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KendraWilkinson_11.jpg","0","0","0","0","0","2","1","1","1","0","0","1|2|3|4","2","1","3","3","0","1","1"
"31KPKEKW4AX4M8XBENMJ1XSLP19B0T","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:16 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:16 PDT 2016","","","3NVC2EB65RJZ3SNDX4NOZQJDNXH3Y8","A12LO26BRRZ2LJ","Approved","Sat Apr 02 00:40:26 PDT 2016","Sat Apr 02 00:41:31 PDT 2016","Mon Apr 04 00:41:31 PDT 2016","2016-04-04 07:42:37 UTC","","","65","100% (43/43)","100% (43/43)","100% (43/43)","https://people.cs.pitt.edu/~debashis/MLProjectImages/JenniferGarner_01.jpg","0","0","0","0","0","2","1","0","1","0","0","1|3|4","1","1","1","1","1","1","0"
"31KPKEKW4AX4M8XBENMJ1XSLP19B0T","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:16 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:16 PDT 2016","","","3K3R2QNK8CN41LSO4CR9NIGMR249UN","A1E1I11KM4ME70","Approved","Sat Apr 02 10:26:27 PDT 2016","Sat Apr 02 10:28:36 PDT 2016","Mon Apr 04 10:28:36 PDT 2016","2016-04-04 17:32:38 UTC","","","129","100% (2/2)","100% (2/2)","100% (2/2)","https://people.cs.pitt.edu/~debashis/MLProjectImages/JenniferGarner_01.jpg","1","0","0","0","0","2","1","0","1","1","0","1|2|3","1","1","1","1","1","1","0"
"31KPKEKW4AX4M8XBENMJ1XSLP19B0T","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:16 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:16 PDT 2016","","","39ASUFLU6YRDDLD0HSIIZ3G1CGJEXA","A6IFXOBCV436G","Approved","Sat Apr 02 03:58:02 PDT 2016","Sat Apr 02 03:59:03 PDT 2016","Mon Apr 04 03:59:03 PDT 2016","2016-04-04 11:02:37 UTC","","","61","100% (12/12)","100% (12/12)","100% (12/12)","https://people.cs.pitt.edu/~debashis/MLProjectImages/JenniferGarner_01.jpg","1","0","0","0","0","2","1","0","1","0","0","1|3","1","1","1","1","0","1","0"
"31KSVEGZ34CKA5FL3R1U876T8SRRWO","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:38 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:38 PDT 2016","","","3KMS4QQVK3AZZZEPDKNZRRTZSLKFKV","A29NA4283YJ26D","Approved","Sun Apr 03 16:09:34 PDT 2016","Sun Apr 03 16:10:32 PDT 2016","Tue Apr 05 16:10:32 PDT 2016","Mon Apr 04 12:03:58 PDT 2016","","","58","100% (312/312)","100% (312/312)","100% (312/312)","https://people.cs.pitt.edu/~debashis/MLProjectImages/ChrisHemsworth_01.jpg","0","0","0","0","0","4","1","0","0","0","0","1|3","2","2","1","1","1","1","2"
"31KSVEGZ34CKA5FL3R1U876T8SRRWO","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:38 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:38 PDT 2016","","","3WYGZ5XF3XZ834JBJ4NYYQCEHB6KSB","A2C2RXXEQ5DAIT","Approved","Sun Apr 03 13:07:02 PDT 2016","Sun Apr 03 13:07:53 PDT 2016","Tue Apr 05 13:07:53 PDT 2016","Mon Apr 04 12:03:58 PDT 2016","","","51","100% (160/160)","100% (160/160)","100% (160/160)","https://people.cs.pitt.edu/~debashis/MLProjectImages/ChrisHemsworth_01.jpg","1","0","0","0","0","4","1","0","2","0","0","1|3|4","2","1","1","1","0","0","0"
"31KSVEGZ34CKA5FL3R1U876T8SRRWO","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:38 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:38 PDT 2016","","","3SITXWYCNWTF6I1G71GSYVAG9WDBX4","ARFAW0SGYEMFL","Approved","Sun Apr 03 19:12:54 PDT 2016","Sun Apr 03 19:25:49 PDT 2016","Tue Apr 05 19:25:49 PDT 2016","Mon Apr 04 12:03:58 PDT 2016","","","775","100% (98/98)","100% (98/98)","100% (98/98)","https://people.cs.pitt.edu/~debashis/MLProjectImages/ChrisHemsworth_01.jpg","-1","0","0","0","0","4","1","0","1","0","0","1|4","2","2","1","1","1","0","2"
"31KSVEGZ34CKA5FL3R1U876T8SRWRT","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:36 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:36 PDT 2016","","","3HMIGG0U4MQL4PTJ9LIKQ7RO3WFY8R","A29NA4283YJ26D","Approved","Sun Apr 03 15:48:28 PDT 2016","Sun Apr 03 15:49:20 PDT 2016","Tue Apr 05 15:49:20 PDT 2016","Mon Apr 04 12:03:58 PDT 2016","","","52","100% (312/312)","100% (312/312)","100% (312/312)","https://people.cs.pitt.edu/~debashis/MLProjectImages/TomDaley_02.jpg","0","0|1","1","0","0","2","1","0","1","0","0","1|3","2","3","1","1","1","1","0"
"31KSVEGZ34CKA5FL3R1U876T8SRWRT","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:36 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:36 PDT 2016","","","3R5F3LQFV34OU7Q4CO9Z10QQOV4OZS","A2YB18JHC2C7GF","Approved","Mon Apr 04 01:45:19 PDT 2016","Mon Apr 04 01:47:11 PDT 2016","Wed Apr 06 01:47:11 PDT 2016","Mon Apr 04 12:04:07 PDT 2016","","","112","100% (41/41)","100% (41/41)","100% (41/41)","https://people.cs.pitt.edu/~debashis/MLProjectImages/TomDaley_02.jpg","-1","0","0","1","0","2","1","0","1","0","0","1|2|3|4","2","4","1","1","1","1","0"
"31KSVEGZ34CKA5FL3R1U876T8SRWRT","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:36 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:36 PDT 2016","","","3NGI5ARFTUP9KBHXJDDMY6B4MM61PJ","ARFAW0SGYEMFL","Approved","Mon Apr 04 05:55:23 PDT 2016","Mon Apr 04 06:19:34 PDT 2016","Wed Apr 06 06:19:34 PDT 2016","Mon Apr 04 12:04:07 PDT 2016","","","1451","100% (98/98)","100% (98/98)","100% (98/98)","https://people.cs.pitt.edu/~debashis/MLProjectImages/TomDaley_02.jpg","0","0","0","0","0","2","1","0","1","0","0","1|4","2","4","1","1","0","1","0"
"31MBOZ6PAOB0T9E3HG4XA1QRAKKLCJ","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:06 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:06 PDT 2016","","","3R2PKQ87NXSEZEGIZ46091YVX5CMID","A35NQQQB1IQ9ID","Approved","Sat Apr 02 07:05:01 PDT 2016","Sat Apr 02 07:07:31 PDT 2016","Mon Apr 04 07:07:31 PDT 2016","2016-04-04 14:07:39 UTC","","","150","100% (2/2)","100% (2/2)","100% (2/2)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KristenBell_06.jpg","1","0","0","0","0","2","1","0","1","1","0","1|3","1","1","1","2","0","1","0"
"31MBOZ6PAOB0T9E3HG4XA1QRAKKLCJ","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:06 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:06 PDT 2016","","","3RXCAC0YIS9LIY8JFFWEJ7KKYD58G9","A6EBM1Y7WGNH6","Approved","Fri Apr 01 19:52:07 PDT 2016","Fri Apr 01 19:54:30 PDT 2016","Sun Apr 03 19:54:30 PDT 2016","2016-04-04 02:57:40 UTC","","","143","71% (5/7)","71% (5/7)","71% (5/7)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KristenBell_06.jpg","-1","0","0","0","0","2","1","0","1","0","0","1|4","1","1","4","2","1","1","0"
"31MBOZ6PAOB0T9E3HG4XA1QRAKKLCJ","3HWC0N12H6RYM90FAVOCZ3NTTJ5U6V","Survey to find sexual intentions behind images (WARNING: This HIT may contain adult content. Worker discretion is advised.)","This task is trying to capture sexual intention behind images.","Celebrity, Images, classification, Sexual, Intention","$0.02","Fri Apr 01 18:57:06 PDT 2016","3","BatchId:2337509;","1800","172800","Fri Apr 08 18:57:06 PDT 2016","","","3V0Z7YWSIZKTEGWPOTMZ9HARZ2R2VZ","AENDL556NCWUA","Approved","Sat Apr 02 07:00:36 PDT 2016","Sat Apr 02 07:02:43 PDT 2016","Mon Apr 04 07:02:43 PDT 2016","2016-04-04 14:07:39 UTC","","","127","100% (33/33)","100% (33/33)","100% (33/33)","https://people.cs.pitt.edu/~debashis/MLProjectImages/KristenBell_06.jpg","0","0","0","0","0","2","1","0","1","1","1","1|2|3","2","1","4","2","0","1","0"
